date,restaurant_id,restaurant_name,city,state,menu_item_id,menu_item_name,category,unit_price,quantity,day_of_week,day_of_week_num,is_weekend,month,year,avg_temp_f,precip_inches,precip_type,is_holiday,holiday_name,is_special_event,special_event_name,is_promotion,quantity_was_missing,invalid_quantity,invalid_price,day,week_of_year,quarter,revenue,quantity_lag_1,quantity_lag_7,quantity_lag_14,quantity_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,demand_outlier_flag,inventory_available,day_of_month,day_of_year,is_month_start,is_month_end,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,has_precipitation,temp_c,temp_band,context_event_count,is_context_day,weekend_promotion,holiday_promotion,event_promotion,precipitation_weekend
2021-12-04,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,44.0,Saturday,5,1,12,2021,30.0,0.08,Snow,0,None,0,None,0,0,0,0,4,48,4,417.56,26.0,28.0,31.0,33.0,30.142857142857142,3.532165125838783,29.642857142857142,5.001648080031423,30.107142857142858,4.55695874634317,1,0,4,338,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.46706492487743034,0.8842230238742036,1,-1.1111111111111112,freezing,0,0,0,0,0,1
2021-12-05,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,160.0,Sunday,6,1,12,2021,33.0,0.32,Snow,0,None,0,None,0,0,0,0,5,48,4,1518.4,44.0,35.0,29.0,33.0,32.42857142857143,6.133436852128534,30.571428571428573,6.308898303364578,30.5,5.238744548500621,1,0,5,339,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.451785789832884,0.8921264484954345,1,0.5555555555555556,cold,0,0,0,0,0,1
2021-12-06,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,21.0,Monday,0,0,12,2021,30.4,0.0,None,0,None,0,None,0,0,0,0,6,49,4,199.29,160.0,35.0,29.0,31.0,50.285714285714285,48.753510252132195,39.92857142857143,35.127163028311614,35.035714285714285,25.039941638284187,0,0,6,340,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.4363729641045924,0.8997658785476209,0,-0.8888888888888897,freezing,0,0,0,0,0,0
2021-12-07,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,21.0,Tuesday,1,0,12,2021,26.9,0.2,Snow,0,None,0,None,0,0,0,0,7,49,4,199.29,21.0,29.0,28.0,28.0,48.285714285714285,49.76181362488804,39.357142857142854,35.382757954116016,34.67857142857143,25.170608332130648,0,0,7,341,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.42083100859565564,0.9071390534005044,1,-2.833333333333334,freezing,0,0,0,0,0,0
2021-12-08,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,29.0,Wednesday,2,0,12,2021,33.0,0.0,None,0,None,0,None,0,0,0,0,8,49,4,275.21,21.0,28.0,29.0,29.0,47.142857142857146,50.36675018114155,38.857142857142854,35.604358296005415,34.42857142857143,25.273948776803515,0,0,8,342,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.4051645224207563,0.9142437912130223,0,0.5555555555555556,cold,0,0,0,0,0,0
2021-12-09,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,27.0,Thursday,3,0,12,2021,31.8,0.0,None,0,None,0,None,0,0,0,0,9,49,4,256.23,29.0,30.0,18.0,34.0,47.285714285714285,50.30478534465113,38.857142857142854,35.604358296005415,34.42857142857143,25.273948776803515,0,0,9,343,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.3893781415452015,0.9210779895789526,0,-0.11111111111111072,freezing,0,0,0,0,0,0
2021-12-10,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,37.0,Friday,4,0,12,2021,28.6,0.09,Snow,0,None,0,None,1,0,0,0,10,49,4,351.13,27.0,26.0,40.0,35.0,46.857142857142854,50.489036999559175,39.5,35.27856180567631,34.17857142857143,25.31293560602385,0,0,10,344,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.37347653741307074,0.9276396261490467,1,-1.8888888888888882,freezing,1,1,0,0,0,0
2021-12-11,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,46.0,Saturday,5,1,12,2021,28.3,0.0,None,0,None,0,None,1,0,0,0,11,49,4,436.54,37.0,44.0,28.0,32.0,48.42857142857143,49.89942265149346,39.285714285714285,35.28440180857557,34.25,25.318160661060276,0,0,11,345,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.3574644155648614,0.9339267592294762,0,-2.0555555555555554,freezing,1,1,1,0,0,0
2021-12-12,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,39.0,Sunday,6,1,12,2021,32.6,0.08,Snow,0,None,0,None,1,0,0,0,12,49,4,370.11,46.0,160.0,35.0,35.0,48.714285714285715,49.87555943116254,40.57142857142857,35.16929229994714,34.75,25.41015399256618,0,0,12,346,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.34134651424503615,0.9399375283564133,1,0.33333333333333415,cold,1,1,1,0,0,1
2021-12-13,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,30.0,Monday,0,0,12,2021,30.4,0.0,None,0,None,0,None,1,0,0,0,13,50,4,284.7,39.0,21.0,35.0,25.0,31.428571428571427,9.519403742832269,40.857142857142854,35.1367813920599,34.892857142857146,25.422852486914792,0,0,13,347,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.3251276029999093,0.9456701548465688,0,-0.8888888888888897,freezing,1,1,0,0,0,0
2021-12-14,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,27.0,Tuesday,1,0,12,2021,30.8,0.41,Snow,0,None,0,None,1,0,0,0,14,50,4,256.23,30.0,21.0,29.0,27.0,32.714285714285715,8.420496535523487,40.5,35.22619217832969,35.07142857142857,25.368292503640554,0,0,14,348,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.30881248126625377,0.9511229423235357,1,-0.6666666666666663,freezing,1,1,0,0,0,0
2021-12-15,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,31.0,Wednesday,2,0,12,2021,27.2,0.0,None,0,None,0,None,1,0,0,0,15,50,4,294.19,27.0,29.0,28.0,30.0,33.57142857142857,7.253898787483086,40.357142857142854,35.280430711781165,35.07142857142857,25.368292503640554,0,0,15,349,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.29240597695107734,0.9562942772197719,0,-2.666666666666667,freezing,1,1,0,0,0,0
2021-12-16,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,32.0,Thursday,3,0,12,2021,25.7,0.06,Snow,0,None,0,None,1,0,0,0,16,50,4,303.68,31.0,27.0,30.0,21.0,33.857142857142854,7.081162132225054,40.57142857142857,35.208640298204536,35.107142857142854,25.36159138264629,0,0,16,350,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.27591294500296043,0.9611826292540837,1,-3.5000000000000004,freezing,1,1,0,0,0,0
2021-12-17,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,31.0,Friday,4,0,12,2021,29.1,0.0,None,0,None,0,None,0,0,0,0,17,50,4,294.19,32.0,37.0,26.0,35.0,34.57142857142857,6.502746672423514,40.714285714285715,35.166480043946954,35.5,25.21977472217066,0,0,17,351,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.2593382659754056,0.9657865518844574,0,-1.6111111111111103,freezing,0,0,0,0,0,0
2021-12-18,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,38.0,Saturday,5,1,12,2021,23.0,0.26,Snow,0,None,0,None,0,0,0,0,18,50,4,360.62,31.0,46.0,44.0,31.0,33.714285714285715,6.524678426668208,41.07142857142857,35.030677293600135,35.357142857142854,25.234036810558372,0,0,18,352,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.2426868445825954,0.9701046827361175,1,-5.0,freezing,0,0,0,0,0,1
2021-12-19,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,31.0,Sunday,6,1,12,2021,24.0,0.0,None,0,None,0,None,0,0,0,0,19,50,4,294.19,38.0,39.0,160.0,29.0,32.57142857142857,4.353433237386571,40.642857142857146,35.028795062298165,35.607142857142854,25.223944071008315,0,0,19,353,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.22596360824801906,0.974135744004672,0,-4.444444444444445,freezing,0,0,0,0,0,0
2021-12-20,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,27.0,Monday,0,0,12,2021,30.1,0.02,Snow,0,None,0,None,0,0,0,0,20,51,4,256.23,31.0,30.0,21.0,29.0,31.428571428571427,3.309438162646696,31.428571428571427,6.8468329086607875,35.67857142857143,25.207367487728202,0,0,20,354,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.20917350564635637,0.9778785428342386,1,-1.0555555555555547,freezing,0,0,0,0,0,0
2021-12-21,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,23.0,Tuesday,1,0,12,2021,26.6,0.02,Snow,0,None,0,None,0,0,0,0,21,51,4,218.27,27.0,27.0,21.0,28.0,31.0,3.696845502136671,31.857142857142858,6.310639890231049,35.607142857142854,25.22981670154684,0,0,21,355,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.19232150523909483,0.9813319716704275,1,-2.999999999999999,freezing,0,0,0,0,0,0
2021-12-22,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,25.0,Wednesday,2,0,12,2021,29.5,0.0,None,0,None,0,None,0,0,0,0,22,51,4,237.25,23.0,31.0,29.0,29.0,30.428571428571427,4.613644360558784,32.0,6.063763746158842,35.42857142857143,25.303240271830195,0,0,22,356,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.17541259380427843,0.9844950085880858,0,-1.3888888888888888,freezing,0,0,0,0,0,0
2021-12-23,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,22.0,Thursday,3,0,12,2021,29.2,0.0,None,0,None,0,None,0,0,0,0,23,51,4,208.78,25.0,32.0,27.0,18.0,29.571428571428573,5.028490259085329,31.714285714285715,6.305413686526941,35.285714285714285,25.352123357426294,0,0,23,357,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.15845177496083632,0.9873667175937016,0,-1.555555555555556,freezing,0,0,0,0,0,0
2021-12-24,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,21.0,Friday,4,0,12,2021,23.1,0.0,None,1,Christmas Day (observed),0,None,0,0,0,0,24,51,4,199.29,22.0,31.0,37.0,40.0,28.142857142857142,5.6103645582254735,31.357142857142858,6.720887565666391,35.42857142857143,25.262222669034795,0,0,24,358,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.14144406768794202,0.9899462489023779,0,-4.944444444444444,freezing,1,1,0,0,0,0
2021-12-25,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,22.0,Saturday,5,1,12,2021,27.6,0.22,Snow,1,Christmas Day,0,None,0,0,0,0,25,51,4,208.78,21.0,38.0,46.0,28.0,26.714285714285715,6.019808571549228,30.214285714285715,7.040307810453555,34.75,25.389739834998114,0,0,25,359,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.12439450483979998,0.9922328391893008,1,-2.4444444444444438,freezing,1,1,0,0,0,1
2021-12-26,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,35.0,Sunday,6,1,12,2021,26.3,0.06,Snow,0,None,0,None,0,0,0,0,26,51,4,332.15000000000003,22.0,31.0,39.0,35.0,24.428571428571427,3.552329886011485,28.5,5.694126528544649,34.535714285714285,25.473998570593594,0,0,26,360,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.10730813165636247,0.9942258118156161,1,-3.166666666666666,freezing,0,0,0,0,0,1
2021-12-27,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,30.0,Monday,0,0,12,2021,29.0,0.0,None,0,None,0,None,0,0,0,0,27,52,4,284.7,35.0,27.0,30.0,35.0,25.0,4.864839839775746,28.214285714285715,5.206188202936441,34.535714285714285,25.473998570593594,0,0,27,361,0,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.09019000427034513,0.9959245770286599,0,-1.6666666666666667,freezing,0,0,0,0,0,0
2021-12-28,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,22.0,Tuesday,1,0,12,2021,24.5,0.0,None,0,None,0,None,0,0,0,0,28,52,4,208.78,30.0,23.0,27.0,29.0,25.428571428571427,5.191568255583616,28.214285714285715,5.206188202936441,34.357142857142854,25.48814435468977,0,0,28,362,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.07304518821104743,0.9973286321364752,0,-4.166666666666667,freezing,0,0,0,0,0,0
2021-12-29,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,22.0,Wednesday,2,0,12,2021,28.8,0.33,Snow,0,None,0,None,0,0,0,0,29,52,4,208.78,22.0,25.0,31.0,28.0,25.285714285714285,5.2824958026263005,27.857142857142858,5.461151510823952,34.107142857142854,25.57681138107879,0,0,29,363,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.05587875690537313,0.9984375616565666,1,-1.7777777777777775,freezing,0,0,0,0,0,0
2021-12-30,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,21.0,Thursday,3,0,12,2021,31.3,0.0,None,0,None,0,None,0,0,0,0,30,52,4,199.29,22.0,22.0,32.0,30.0,24.857142857142858,5.429197958832699,27.214285714285715,5.590907060418781,33.892857142857146,25.654888041526934,0,0,30,364,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.03869579017652689,0.9992510374388481,0,-0.3888888888888885,freezing,0,0,0,0,0,0
2021-12-31,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,49.0,Friday,4,0,12,2021,26.2,0.1,Snow,1,New Year's Day (observed),0,None,0,0,0,0,31,52,4,465.01,21.0,21.0,31.0,26.0,24.714285714285715,5.529143565818423,26.428571428571427,5.639343738609706,33.57142857142857,25.761626029064562,0,0,31,365,0,1,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.021501372740813793,0.999768818762748,1,-3.2222222222222228,freezing,1,1,0,0,0,0
2022-01-01,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,52.0,Saturday,5,1,1,2022,29.6,0.0,None,1,New Year's Day,0,None,0,0,0,0,1,52,1,493.48,49.0,22.0,38.0,44.0,28.714285714285715,10.38772168980108,27.714285714285715,8.22218922212293,34.392857142857146,25.87768849616911,0,0,1,1,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.0,0,-1.3333333333333326,freezing,1,1,0,0,0,0
2022-01-02,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,34.0,Sunday,6,1,1,2022,32.5,0.0,None,0,None,0,None,0,0,0,0,2,52,1,322.66,52.0,35.0,31.0,160.0,33.0,13.012814197295462,28.714285714285715,10.186178957697573,34.67857142857143,26.03139638750866,0,0,2,2,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.017201575418260506,0.9998520419557735,0,0.2777777777777778,cold,0,0,0,0,0,0
2022-01-03,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,23.0,Monday,0,0,1,2022,29.1,0.03,Snow,0,None,0,None,0,0,0,0,3,1,1,218.27,34.0,30.0,27.0,21.0,32.857142857142854,12.992671927264416,28.928571428571427,10.269179322421195,30.178571428571427,8.658344600264655,0,0,3,3,0,0,0.0,1.0,0.0,1.0,0.03439806061360801,0.9994082116062598,1,-1.6111111111111103,freezing,0,0,0,0,0,0
2022-01-04,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,29.0,Tuesday,1,0,1,2022,27.3,0.0,None,0,None,0,None,0,0,0,0,4,1,1,275.21,23.0,22.0,23.0,21.0,31.857142857142858,13.508374827350316,28.642857142857142,10.381989900096865,30.25,8.587782018658887,0,0,4,4,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.051584366869408364,0.9986686402879997,0,-2.6111111111111107,freezing,0,0,0,0,0,0
2022-01-05,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,18.0,Wednesday,2,0,1,2022,26.7,0.07,Snow,0,None,0,None,0,0,0,0,5,1,1,170.82,29.0,22.0,25.0,29.0,32.857142857142854,12.902565267271136,29.071428571428573,10.254187030103884,30.535714285714285,8.399656707522858,0,0,5,5,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.06875540848113941,0.9976335468520451,1,-2.9444444444444446,freezing,0,0,0,0,0,0
2022-01-06,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,25.0,Thursday,3,0,1,2022,28.7,0.29,Snow,0,None,0,None,0,0,0,0,6,1,1,237.25,18.0,21.0,22.0,27.0,32.285714285714285,13.536546651125477,28.571428571428573,10.63169633844788,30.142857142857142,8.7250778865856,0,0,6,6,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.08590610426133272,0.9963032375991965,1,-1.8333333333333337,freezing,0,0,0,0,0,0
2022-01-07,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,28.0,Friday,4,0,1,2022,24.2,0.0,None,0,None,0,None,0,0,0,0,7,1,1,265.72,25.0,49.0,21.0,37.0,32.857142857142854,13.056653111582289,28.785714285714285,10.518690847384772,30.071428571428573,8.759877267145393,0,0,7,7,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.10303137904317879,0.9946781061893646,0,-4.333333333333333,freezing,0,0,0,0,0,0
2022-01-09,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,33.0,Sunday,6,1,1,2022,23.2,0.0,None,0,None,0,None,0,0,0,0,9,1,1,313.17,28.0,52.0,22.0,46.0,29.857142857142858,10.976164652381634,29.285714285714285,10.283882620792639,29.75,8.660788604928547,0,0,9,9,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.13718540405660057,0.9905453876091833,0,-4.888888888888889,freezing,0,0,0,0,0,0
2022-01-10,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,24.0,Monday,0,0,1,2022,22.0,0.0,None,0,None,0,None,0,0,0,0,10,2,1,227.76,33.0,34.0,35.0,39.0,27.142857142857142,5.639993245521301,30.071428571428573,10.103040560713778,29.285714285714285,8.086830367753874,0,0,10,10,0,0,0.0,1.0,0.0,1.0,0.1542040475626894,0.988039023376751,0,-5.555555555555555,freezing,0,0,0,0,0,0
2022-01-11,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,23.0,Tuesday,1,0,1,2022,23.2,0.0,None,0,None,0,None,0,0,0,0,11,2,1,218.27,24.0,23.0,30.0,30.0,25.714285714285715,4.820590756131204,29.285714285714285,10.117985292222235,28.75,7.9144733803892295,0,0,11,11,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.17117705961019986,0.985240282501282,0,-4.888888888888889,freezing,0,0,0,0,0,0
2022-01-12,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,23.0,Wednesday,2,0,1,2022,25.5,0.0,None,0,None,0,None,0,0,0,0,12,2,1,218.27,23.0,29.0,22.0,27.0,25.714285714285715,4.820590756131204,28.785714285714285,10.252043484320314,28.5,7.983779852973249,0,0,12,12,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.18809941761179758,0.9821499931752291,0,-3.611111111111111,freezing,0,0,0,0,0,0
2022-01-13,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,26.0,Thursday,3,0,1,2022,22.8,0.0,None,0,None,0,None,0,0,0,0,13,2,1,246.74,23.0,18.0,22.0,31.0,24.857142857142858,4.670066788550925,28.857142857142858,10.204502346115028,28.357142857142858,8.047149418061936,0,0,13,13,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.20496611396949532,0.9787690698649216,0,-5.111111111111111,freezing,0,0,0,0,0,0
2022-01-14,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,24.0,Friday,4,0,1,2022,20.1,0.0,None,0,None,0,None,0,0,0,0,14,2,1,227.76,26.0,25.0,21.0,32.0,26.0,3.5590260840107626,29.142857142857142,10.052608868097082,28.178571428571427,8.041805451553508,0,0,14,14,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.22177215755648186,0.975098513039961,0,-6.611111111111111,freezing,0,0,0,0,0,0
2022-01-15,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,26.0,Saturday,5,1,1,2022,22.1,0.08,Snow,0,None,0,None,0,0,0,0,15,2,1,246.74,24.0,28.0,49.0,31.0,25.857142857142858,3.6253078687001867,29.357142857142858,9.89644180701122,27.892857142857142,8.04312121889256,0,0,15,15,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.23851257519407648,0.9711394088771653,1,-5.499999999999999,freezing,0,0,0,0,0,1
2022-01-16,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,30.0,Sunday,6,1,1,2022,21.8,0.02,Snow,0,None,0,None,0,0,0,0,16,2,1,284.7,26.0,33.0,52.0,38.0,25.571428571428573,3.505098327538999,27.714285714285715,8.137553699962847,27.714285714285715,8.027070601026455,0,0,16,16,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.2551824131233728,0.9668929289391521,1,-5.666666666666667,freezing,0,0,0,0,0,1
2022-01-17,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,32.0,Monday,0,0,1,2022,21.9,0.0,None,1,Martin Luther King Jr. Day,0,None,0,0,0,0,17,3,1,303.68,30.0,24.0,34.0,31.0,25.142857142857142,2.478478796128712,26.142857142857142,4.312007258041799,27.428571428571427,7.786163280097547,0,0,17,17,0,0,0.0,1.0,0.0,1.0,0.2717767384711357,0.9623603298276545,0,-5.611111111111112,freezing,1,1,0,0,0,0
2022-01-18,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,21.0,Tuesday,1,0,1,2022,26.2,0.01,Snow,0,None,0,None,0,0,0,0,18,3,1,199.29,32.0,23.0,23.0,27.0,26.285714285714285,3.4982989063396928,26.0,4.0572821520738485,27.464285714285715,7.805421396350357,0,0,18,18,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.2882906407095177,0.9575429528116719,1,-3.2222222222222228,freezing,0,0,0,0,0,0
2022-01-19,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,23.0,Wednesday,2,0,1,2022,25.3,0.0,None,0,None,0,None,0,0,0,0,19,3,1,218.27,21.0,23.0,29.0,23.0,26.0,3.8729833462077154,25.857142857142858,4.203609124351143,27.25,7.900421929660936,0,0,19,19,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.3047192331091634,0.9524422234305676,0,-3.7222222222222223,freezing,0,0,0,0,0,0
2022-01-20,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,26.0,Thursday,3,0,1,2022,25.2,0.2,Snow,0,None,0,None,0,0,0,0,20,3,1,246.74,23.0,26.0,18.0,25.0,26.0,3.8729833462077154,25.428571428571427,4.164211731007176,27.25,7.900421929660936,0,0,20,20,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.321057654185271,0.9470596510722283,1,-3.7777777777777777,freezing,0,0,0,0,0,0
2022-01-21,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,35.0,Friday,4,0,1,2022,22.4,0.0,None,0,None,0,None,0,0,0,0,21,3,1,332.15000000000003,26.0,24.0,25.0,22.0,26.0,3.8729833462077154,26.0,3.5734060459496204,27.285714285714285,7.89212989539041,0,0,21,21,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.3373010691361842,0.9413968285264122,0,-5.333333333333334,freezing,0,0,0,0,0,0
2022-01-22,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,31.0,Saturday,5,1,1,2022,24.7,0.0,None,0,None,0,None,0,0,0,0,22,3,1,294.19,35.0,26.0,28.0,21.0,27.571428571428573,4.99523582550243,26.714285714285715,4.286446823841983,27.75,7.951822525778746,0,0,22,22,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.3534446712740877,0.9354554315134164,0,-4.055555555555555,freezing,0,0,0,0,0,0
2022-01-23,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,30.0,Sunday,6,1,1,2022,24.5,0.0,None,0,None,0,None,0,0,0,0,23,3,1,284.7,31.0,30.0,33.0,22.0,28.285714285714285,5.089672082242996,26.928571428571427,4.428305557421347,28.107142857142858,7.861482687948302,0,0,23,23,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.3694836834473831,0.9292372181882051,0,-4.166666666666667,freezing,0,0,0,0,0,0
2022-01-24,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,27.0,Monday,0,0,1,2022,29.3,0.0,None,0,None,0,None,0,0,0,0,24,4,1,256.23,30.0,32.0,24.0,35.0,28.285714285714285,5.089672082242996,26.714285714285715,4.177385480243366,28.392857142857142,7.776218664593837,0,0,24,24,0,0,0.0,1.0,0.0,1.0,0.38541335945432564,0.9227440286201427,0,-1.4999999999999996,freezing,0,0,0,0,0,0
2022-01-25,R02,Wrigleyville Bites,Chicago,IL,M02,Double Bacon Burger,Burgers,9.49,20.0,Tuesday,1,0,1,2022,24.7,0.0,None,0,None,0,None,0,0,0,0,25,4,1,189.8,27.0,21.0,23.0,30.0,27.571428571428573,4.825527358301502,26.928571428571427,4.1037372406939046,28.107142857142858,7.670720115474682,0,0,25,25,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.4012289854475009,0.9159777842484877,0,-4.055555555555555,freezing,0,0,0,0,0,0
